Model_ID,Model_Name,Model_Type,Model_Version,Date,Daily_Volume,Performance_Metrics,Company_Name
1252,Model 15,Multi-Class,1,12/12/2022,4277,"[0.92, 0.7, 0.91]",Nationwide
1253,Model 15,Multi-Class,1,12/13/2022,1783,"[0.8, 0.94, 0.87]",Nationwide
1254,Model 16,Multi-Class,1,11/27/2023,3651,"[0.8, 0.93, 0.78]",Nationwide
1255,Model 16,Multi-Class,1,11/28/2023,4745,"[0.84, 0.76, 0.94]",Nationwide
1256,Model 16,Multi-Class,1,11/29/2023,3923,"[0.76, 0.7, 0.76]",Nationwide
1257,Model 16,Multi-Class,1,11/30/2023,1037,"[0.73, 0.76, 0.71]",Nationwide
1258,Model 16,Multi-Class,1,12/1/2023,1250,"[0.89, 0.81, 0.89]",Nationwide
1259,Model 16,Multi-Class,1,12/2/2023,2995,"[0.85, 0.93, 0.78]",Nationwide
1260,Model 16,Multi-Class,1,12/3/2023,3837,"[0.71, 0.76, 0.73]",Nationwide
1261,Model 16,Multi-Class,1,12/4/2023,2667,"[0.95, 0.87, 0.83]",Nationwide
1262,Model 16,Multi-Class,1,12/5/2023,3319,"[0.78, 0.78, 0.76]",Nationwide
1263,Model 16,Multi-Class,1,12/6/2023,1585,"[0.92, 0.8, 0.75]",Nationwide
1264,Model 16,Multi-Class,1,12/7/2023,3394,"[0.86, 0.75, 0.9]",Nationwide
1265,Model 16,Multi-Class,1,12/8/2023,4078,"[0.8, 0.78, 0.91]",Nationwide
1266,Model 16,Multi-Class,1,12/9/2023,3889,"[0.84, 0.86, 0.92]",Nationwide
1267,Model 16,Multi-Class,1,12/10/2023,1070,"[0.77, 0.82, 0.93]",Nationwide
1268,Model 16,Multi-Class,1,12/11/2023,4978,"[0.76, 0.86, 0.74]",Nationwide
1269,Model 16,Multi-Class,1,12/12/2023,4893,"[0.79, 0.72, 0.84]",Nationwide
1270,Model 16,Multi-Class,1,12/13/2023,1980,"[0.81, 0.83, 0.73]",Nationwide
1271,Model 16,Multi-Class,1,12/14/2023,3172,"[0.82, 0.79, 0.86]",Nationwide
1272,Model 16,Multi-Class,1,12/15/2023,2103,"[0.81, 0.85, 0.82]",Nationwide
1273,Model 16,Multi-Class,1,12/16/2023,4396,"[0.72, 0.75, 0.83]",Nationwide
1274,Model 16,Multi-Class,1,12/17/2023,1871,"[0.8, 0.92, 0.92]",Nationwide
1275,Model 16,Multi-Class,1,12/18/2023,1485,"[0.9, 0.85, 0.9]",Nationwide
1276,Model 16,Multi-Class,1,12/19/2023,4781,"[0.92, 0.74, 0.89]",Nationwide
1277,Model 16,Multi-Class,1,12/20/2023,4106,"[0.89, 0.87, 0.81]",Nationwide
1278,Model 16,Multi-Class,1,12/21/2023,1766,"[0.82, 0.85, 0.89]",Nationwide
1279,Model 16,Multi-Class,1,12/22/2023,1847,"[0.78, 0.86, 0.89]",Nationwide
1280,Model 16,Multi-Class,1,12/23/2023,3927,"[0.87, 0.7, 0.71]",Nationwide
1281,Model 16,Multi-Class,1,12/24/2023,1931,"[0.85, 0.83, 0.82]",Nationwide
1282,Model 16,Multi-Class,1,12/25/2023,4748,"[0.92, 0.73, 0.85]",Nationwide
1283,Model 16,Multi-Class,1,12/26/2023,4209,"[0.9, 0.87, 0.81]",Nationwide
1284,Model 16,Multi-Class,1,12/27/2023,2183,"[0.73, 0.7, 0.87]",Nationwide
1285,Model 16,Multi-Class,1,12/28/2023,2467,"[0.75, 0.95, 0.76]",Nationwide
1286,Model 16,Multi-Class,1,12/29/2023,1298,"[0.83, 0.76, 0.77]",Nationwide
1287,Model 16,Multi-Class,1,12/30/2023,1184,"[0.77, 0.8, 0.75]",Nationwide
1288,Model 16,Multi-Class,1,12/31/2023,1277,"[0.74, 0.86, 0.71]",Nationwide
1289,Model 16,Multi-Class,1,1/1/2024,1429,"[0.73, 0.93, 0.72]",Nationwide
1290,Model 16,Multi-Class,1,1/2/2024,4009,"[0.86, 0.89, 0.9]",Nationwide
1291,Model 16,Multi-Class,1,1/3/2024,3662,"[0.86, 0.88, 0.92]",Nationwide
1292,Model 16,Multi-Class,1,1/4/2024,4615,"[0.81, 0.76, 0.92]",Nationwide
1293,Model 16,Multi-Class,1,1/5/2024,4622,"[0.73, 0.91, 0.88]",Nationwide
1294,Model 16,Multi-Class,1,1/6/2024,4918,"[0.77, 0.78, 0.93]",Nationwide
1295,Model 16,Multi-Class,1,1/7/2024,3207,"[0.75, 0.87, 0.71]",Nationwide
1296,Model 16,Multi-Class,1,1/8/2024,4873,"[0.9, 0.83, 0.75]",Nationwide
1297,Model 16,Multi-Class,1,1/9/2024,3760,"[0.87, 0.8, 0.8]",Nationwide
1298,Model 16,Multi-Class,1,1/10/2024,3757,"[0.89, 0.92, 0.95]",Nationwide
1299,Model 16,Multi-Class,1,1/11/2024,1585,"[0.89, 0.87, 0.84]",Nationwide
1300,Model 16,Multi-Class,1,1/12/2024,2341,"[0.76, 0.83, 0.86]",Nationwide
1301,Model 16,Multi-Class,1,1/13/2024,3698,"[0.87, 0.9, 0.76]",Nationwide
1302,Model 16,Multi-Class,1,1/14/2024,2613,"[0.82, 0.89, 0.83]",Nationwide
1303,Model 16,Multi-Class,1,1/15/2024,2882,"[0.76, 0.76, 0.75]",Nationwide
1304,Model 16,Multi-Class,1,1/16/2024,2655,"[0.79, 0.81, 0.85]",Nationwide
1305,Model 16,Multi-Class,1,1/17/2024,1973,"[0.8, 0.87, 0.8]",Nationwide
1306,Model 16,Multi-Class,1,1/18/2024,4902,"[0.78, 0.81, 0.79]",Nationwide
1307,Model 16,Multi-Class,1,1/19/2024,4101,"[0.74, 0.73, 0.76]",Nationwide
1308,Model 16,Multi-Class,1,1/20/2024,2186,"[0.9, 0.92, 0.87]",Nationwide
1309,Model 16,Multi-Class,1,1/21/2024,1591,"[0.75, 0.84, 0.79]",Nationwide
1310,Model 16,Multi-Class,1,1/22/2024,4751,"[0.89, 0.7, 0.8]",Nationwide
1311,Model 16,Multi-Class,1,1/23/2024,2606,"[0.72, 0.88, 0.87]",Nationwide
1312,Model 16,Multi-Class,1,1/24/2024,2313,"[0.94, 0.75, 0.82]",Nationwide
1313,Model 16,Multi-Class,1,1/25/2024,1929,"[0.91, 0.73, 0.81]",Nationwide
1314,Model 16,Multi-Class,1,1/26/2024,4422,"[0.85, 0.87, 0.95]",Nationwide
1315,Model 16,Multi-Class,1,1/27/2024,2440,"[0.72, 0.95, 0.76]",Nationwide
1316,Model 16,Multi-Class,1,1/28/2024,3636,"[0.81, 0.77, 0.86]",Nationwide
1317,Model 16,Multi-Class,1,1/29/2024,1751,"[0.82, 0.92, 0.81]",Nationwide
1318,Model 16,Multi-Class,1,1/30/2024,4150,"[0.78, 0.74, 0.72]",Nationwide
1319,Model 16,Multi-Class,1,1/31/2024,4992,"[0.94, 0.7, 0.71]",Nationwide
1320,Model 16,Multi-Class,1,2/1/2024,2151,"[0.76, 0.74, 0.81]",Nationwide
1321,Model 16,Multi-Class,1,2/2/2024,2640,"[0.79, 0.7, 0.91]",Nationwide
1322,Model 16,Multi-Class,1,2/3/2024,3697,"[0.8, 0.94, 0.87]",Nationwide
1323,Model 17,Multi-Class,2,6/26/2022,3560,"[0.93, 0.82, 0.73]",Nationwide
1324,Model 17,Multi-Class,2,6/27/2022,4775,"[0.76, 0.76, 0.7]",Nationwide
1325,Model 17,Multi-Class,2,6/28/2022,2196,"[0.73, 0.74, 0.76]",Nationwide
1326,Model 17,Multi-Class,2,6/29/2022,1252,"[0.75, 0.89, 0.88]",Nationwide
1327,Model 17,Multi-Class,2,6/30/2022,4470,"[0.79, 0.77, 0.78]",Nationwide
1328,Model 17,Multi-Class,2,7/1/2022,1790,"[0.8, 0.88, 0.73]",Nationwide
1329,Model 17,Multi-Class,2,7/2/2022,2495,"[0.73, 0.75, 0.71]",Nationwide
1330,Model 17,Multi-Class,2,7/3/2022,3506,"[0.87, 0.73, 0.83]",Nationwide
1331,Model 17,Multi-Class,2,7/4/2022,3855,"[0.89, 0.85, 0.77]",Nationwide
1332,Model 17,Multi-Class,2,7/5/2022,1379,"[0.73, 0.74, 0.8]",Nationwide
1333,Model 17,Multi-Class,2,7/6/2022,2943,"[0.75, 0.73, 0.82]",Nationwide
1334,Model 17,Multi-Class,2,7/7/2022,1212,"[0.71, 0.73, 0.82]",Nationwide
1335,Model 17,Multi-Class,2,7/8/2022,4466,"[0.87, 0.72, 0.84]",Nationwide
1336,Model 17,Multi-Class,2,7/9/2022,2046,"[0.83, 0.7, 0.78]",Nationwide
1337,Model 17,Multi-Class,2,7/10/2022,3750,"[0.72, 0.73, 0.77]",Nationwide
1338,Model 17,Multi-Class,2,7/11/2022,4830,"[0.8, 0.87, 0.85]",Nationwide
1339,Model 17,Multi-Class,2,7/12/2022,2944,"[0.89, 0.76, 0.79]",Nationwide
1340,Model 17,Multi-Class,2,7/13/2022,4550,"[0.77, 0.78, 0.91]",Nationwide
1341,Model 17,Multi-Class,2,7/14/2022,4316,"[0.78, 0.91, 0.85]",Nationwide
1342,Model 17,Multi-Class,2,7/15/2022,3108,"[0.83, 0.92, 0.74]",Nationwide
1343,Model 17,Multi-Class,2,7/16/2022,2014,"[0.79, 0.7, 0.89]",Nationwide
1344,Model 17,Multi-Class,2,7/17/2022,4819,"[0.86, 0.94, 0.8]",Nationwide
1345,Model 17,Multi-Class,2,7/18/2022,2062,"[0.87, 0.89, 0.84]",Nationwide
1346,Model 17,Multi-Class,2,7/19/2022,4334,"[0.76, 0.84, 0.74]",Nationwide
1347,Model 17,Multi-Class,2,7/20/2022,4823,"[0.74, 0.88, 0.95]",Nationwide
1348,Model 17,Multi-Class,2,7/21/2022,1455,"[0.92, 0.8, 0.76]",Nationwide
1349,Model 17,Multi-Class,2,7/22/2022,1545,"[0.7, 0.92, 0.79]",Nationwide
1350,Model 17,Multi-Class,2,7/23/2022,3989,"[0.94, 0.85, 0.72]",Nationwide
1351,Model 17,Multi-Class,2,7/24/2022,4780,"[0.79, 0.85, 0.81]",Nationwide
1352,Model 17,Multi-Class,2,7/25/2022,4866,"[0.94, 0.84, 0.95]",Nationwide
1353,Model 17,Multi-Class,2,7/26/2022,2455,"[0.87, 0.91, 0.75]",Nationwide
1354,Model 17,Multi-Class,2,7/27/2022,4906,"[0.75, 0.86, 0.94]",Nationwide
1355,Model 17,Multi-Class,2,7/28/2022,1840,"[0.81, 0.89, 0.71]",Nationwide
1356,Model 17,Multi-Class,2,7/29/2022,4658,"[0.93, 0.8, 0.82]",Nationwide
1357,Model 17,Multi-Class,2,7/30/2022,3336,"[0.86, 0.88, 0.85]",Nationwide
1358,Model 17,Multi-Class,2,7/31/2022,4587,"[0.81, 0.87, 0.79]",Nationwide
1359,Model 17,Multi-Class,2,8/1/2022,4837,"[0.86, 0.93, 0.93]",Nationwide
1360,Model 17,Multi-Class,2,8/2/2022,2501,"[0.73, 0.71, 0.74]",Nationwide
1361,Model 17,Multi-Class,2,8/3/2022,4574,"[0.86, 0.9, 0.84]",Nationwide
1362,Model 17,Multi-Class,2,8/4/2022,2789,"[0.71, 0.72, 0.71]",Nationwide
1363,Model 17,Multi-Class,2,8/5/2022,1547,"[0.87, 0.71, 0.89]",Nationwide
1364,Model 17,Multi-Class,2,8/6/2022,1633,"[0.79, 0.82, 0.84]",Nationwide
1365,Model 17,Multi-Class,2,8/7/2022,3187,"[0.73, 0.81, 0.88]",Nationwide
1366,Model 17,Multi-Class,2,8/8/2022,4355,"[0.8, 0.89, 0.76]",Nationwide
1367,Model 17,Multi-Class,2,8/9/2022,4696,"[0.77, 0.79, 0.72]",Nationwide
1368,Model 17,Multi-Class,2,8/10/2022,4665,"[0.9, 0.72, 0.94]",Nationwide
1369,Model 17,Multi-Class,2,8/11/2022,4668,"[0.7, 0.9, 0.9]",Nationwide
1370,Model 17,Multi-Class,2,8/12/2022,4114,"[0.86, 0.71, 0.77]",Nationwide
1371,Model 17,Multi-Class,2,8/13/2022,1788,"[0.77, 0.8, 0.85]",Nationwide
1372,Model 17,Multi-Class,2,8/14/2022,4023,"[0.76, 0.91, 0.89]",Nationwide
1373,Model 17,Multi-Class,2,8/15/2022,4539,"[0.85, 0.72, 0.89]",Nationwide
1374,Model 17,Multi-Class,2,8/16/2022,1282,"[0.92, 0.75, 0.95]",Nationwide
1375,Model 17,Multi-Class,2,8/17/2022,2030,"[0.84, 0.8, 0.81]",Nationwide
1376,Model 17,Multi-Class,2,8/18/2022,1707,"[0.9, 0.88, 0.93]",Nationwide
1377,Model 17,Multi-Class,2,8/19/2022,3095,"[0.78, 0.82, 0.93]",Nationwide
1378,Model 17,Multi-Class,2,8/20/2022,4517,"[0.9, 0.94, 0.81]",Nationwide
1379,Model 17,Multi-Class,2,8/21/2022,1189,"[0.92, 0.76, 0.71]",Nationwide
1380,Model 18,Multi-Class,1,4/19/2022,3435,"[0.95, 0.79, 0.94]",Liberty Mutual
1381,Model 18,Multi-Class,2,4/19/2022,4242,"[0.85, 0.73, 0.8]",Liberty Mutual
1382,Model 18,Multi-Class,1,4/20/2022,1353,"[0.94, 0.93, 0.79]",Liberty Mutual
1383,Model 18,Multi-Class,2,4/20/2022,3514,"[0.8, 0.93, 0.86]",Liberty Mutual
1384,Model 18,Multi-Class,1,4/21/2022,1873,"[0.87, 0.94, 0.7]",Liberty Mutual
1385,Model 18,Multi-Class,2,4/21/2022,2758,"[0.7, 0.85, 0.89]",Liberty Mutual
1386,Model 18,Multi-Class,1,4/22/2022,2374,"[0.88, 0.84, 0.85]",Liberty Mutual
1387,Model 18,Multi-Class,2,4/22/2022,4579,"[0.91, 0.85, 0.72]",Liberty Mutual
1388,Model 18,Multi-Class,1,4/23/2022,2589,"[0.75, 0.93, 0.72]",Liberty Mutual
1389,Model 18,Multi-Class,2,4/23/2022,1586,"[0.94, 0.77, 0.76]",Liberty Mutual
1390,Model 18,Multi-Class,1,4/24/2022,1338,"[0.94, 0.74, 0.83]",Liberty Mutual
1391,Model 18,Multi-Class,2,4/24/2022,2962,"[0.76, 0.92, 0.78]",Liberty Mutual
1392,Model 18,Multi-Class,1,4/25/2022,3301,"[0.73, 0.71, 0.85]",Liberty Mutual
1393,Model 18,Multi-Class,2,4/25/2022,4258,"[0.88, 0.85, 0.82]",Liberty Mutual
1394,Model 18,Multi-Class,1,4/26/2022,2000,"[0.91, 0.94, 0.73]",Liberty Mutual
1395,Model 18,Multi-Class,2,4/26/2022,4525,"[0.86, 0.81, 0.78]",Liberty Mutual
1396,Model 18,Multi-Class,1,4/27/2022,1141,"[0.82, 0.71, 0.8]",Liberty Mutual
1397,Model 18,Multi-Class,2,4/27/2022,2965,"[0.95, 0.91, 0.92]",Liberty Mutual
1398,Model 18,Multi-Class,1,4/28/2022,1594,"[0.93, 0.93, 0.93]",Liberty Mutual
1399,Model 18,Multi-Class,2,4/28/2022,1400,"[0.84, 0.72, 0.91]",Liberty Mutual
1400,Model 18,Multi-Class,1,4/29/2022,1404,"[0.84, 0.77, 0.73]",Liberty Mutual
1401,Model 18,Multi-Class,2,4/29/2022,1316,"[0.76, 0.89, 0.91]",Liberty Mutual
1402,Model 18,Multi-Class,1,4/30/2022,4458,"[0.73, 0.94, 0.89]",Liberty Mutual
1403,Model 18,Multi-Class,2,4/30/2022,3270,"[0.94, 0.93, 0.89]",Liberty Mutual
1404,Model 18,Multi-Class,1,5/1/2022,2867,"[0.76, 0.84, 0.8]",Liberty Mutual
1405,Model 18,Multi-Class,2,5/1/2022,4210,"[0.72, 0.85, 0.81]",Liberty Mutual
1406,Model 18,Multi-Class,1,5/2/2022,1537,"[0.79, 0.91, 0.86]",Liberty Mutual
1407,Model 18,Multi-Class,2,5/2/2022,2813,"[0.74, 0.79, 0.72]",Liberty Mutual
1408,Model 18,Multi-Class,1,5/3/2022,3544,"[0.76, 0.83, 0.81]",Liberty Mutual
1409,Model 18,Multi-Class,2,5/3/2022,1071,"[0.85, 0.75, 0.7]",Liberty Mutual
1410,Model 18,Multi-Class,1,5/4/2022,4226,"[0.92, 0.93, 0.91]",Liberty Mutual
1411,Model 18,Multi-Class,2,5/4/2022,4023,"[0.73, 0.77, 0.94]",Liberty Mutual
1412,Model 18,Multi-Class,1,5/5/2022,3523,"[0.87, 0.82, 0.75]",Liberty Mutual
1413,Model 18,Multi-Class,2,5/5/2022,2282,"[0.8, 0.79, 0.71]",Liberty Mutual
1414,Model 18,Multi-Class,1,5/6/2022,2100,"[0.94, 0.85, 0.87]",Liberty Mutual
1415,Model 18,Multi-Class,2,5/6/2022,2372,"[0.82, 0.87, 0.83]",Liberty Mutual
1416,Model 18,Multi-Class,1,5/7/2022,3414,"[0.79, 0.85, 0.76]",Liberty Mutual
1417,Model 18,Multi-Class,2,5/7/2022,4054,"[0.75, 0.81, 0.89]",Liberty Mutual
1418,Model 18,Multi-Class,1,5/8/2022,1647,"[0.77, 0.85, 0.73]",Liberty Mutual
1419,Model 18,Multi-Class,2,5/8/2022,4636,"[0.7, 0.82, 0.8]",Liberty Mutual
1420,Model 18,Multi-Class,1,5/9/2022,4346,"[0.84, 0.82, 0.77]",Liberty Mutual
1421,Model 18,Multi-Class,2,5/9/2022,4787,"[0.84, 0.92, 0.78]",Liberty Mutual
1422,Model 18,Multi-Class,1,5/10/2022,3019,"[0.87, 0.85, 0.83]",Liberty Mutual
1423,Model 18,Multi-Class,2,5/10/2022,4767,"[0.76, 0.84, 0.91]",Liberty Mutual
1424,Model 18,Multi-Class,1,5/11/2022,3061,"[0.86, 0.81, 0.84]",Liberty Mutual
1425,Model 18,Multi-Class,2,5/11/2022,4386,"[0.77, 0.83, 0.86]",Liberty Mutual
1426,Model 18,Multi-Class,1,5/12/2022,2809,"[0.81, 0.88, 0.88]",Liberty Mutual
1427,Model 18,Multi-Class,2,5/12/2022,2787,"[0.75, 0.84, 0.72]",Liberty Mutual
1428,Model 18,Multi-Class,1,5/13/2022,2582,"[0.74, 0.71, 0.93]",Liberty Mutual
1429,Model 18,Multi-Class,2,5/13/2022,3452,"[0.92, 0.87, 0.89]",Liberty Mutual
1430,Model 18,Multi-Class,1,5/14/2022,3157,"[0.71, 0.82, 0.7]",Liberty Mutual
1431,Model 18,Multi-Class,2,5/14/2022,3246,"[0.74, 0.75, 0.9]",Liberty Mutual
1432,Model 18,Multi-Class,1,5/15/2022,2986,"[0.76, 0.9, 0.86]",Liberty Mutual
1433,Model 18,Multi-Class,2,5/15/2022,2601,"[0.73, 0.74, 0.77]",Liberty Mutual
1434,Model 18,Multi-Class,1,5/16/2022,2068,"[0.93, 0.9, 0.82]",Liberty Mutual
1435,Model 18,Multi-Class,2,5/16/2022,1739,"[0.71, 0.79, 0.82]",Liberty Mutual
1436,Model 18,Multi-Class,1,5/17/2022,4965,"[0.95, 0.85, 0.93]",Liberty Mutual
1437,Model 18,Multi-Class,2,5/17/2022,2429,"[0.76, 0.78, 0.94]",Liberty Mutual
1438,Model 18,Multi-Class,1,5/18/2022,1547,"[0.9, 0.84, 0.9]",Liberty Mutual
1439,Model 18,Multi-Class,2,5/18/2022,3456,"[0.9, 0.82, 0.86]",Liberty Mutual
1440,Model 18,Multi-Class,1,5/19/2022,4242,"[0.88, 0.74, 0.81]",Liberty Mutual
1441,Model 18,Multi-Class,2,5/19/2022,2630,"[0.77, 0.88, 0.77]",Liberty Mutual
1442,Model 18,Multi-Class,1,5/20/2022,1654,"[0.85, 0.92, 0.8]",Liberty Mutual
1443,Model 18,Multi-Class,2,5/20/2022,4158,"[0.79, 0.71, 0.94]",Liberty Mutual
1444,Model 18,Multi-Class,1,5/21/2022,4232,"[0.7, 0.9, 0.81]",Liberty Mutual
1445,Model 18,Multi-Class,2,5/21/2022,2567,"[0.84, 0.83, 0.71]",Liberty Mutual
1446,Model 18,Multi-Class,1,5/22/2022,1879,"[0.79, 0.79, 0.81]",Liberty Mutual
1447,Model 18,Multi-Class,2,5/22/2022,2031,"[0.81, 0.73, 0.77]",Liberty Mutual
1448,Model 18,Multi-Class,1,5/23/2022,1439,"[0.84, 0.77, 0.74]",Liberty Mutual
1449,Model 18,Multi-Class,2,5/23/2022,2229,"[0.87, 0.78, 0.91]",Liberty Mutual
1450,Model 18,Multi-Class,1,5/24/2022,4375,"[0.76, 0.73, 0.93]",Liberty Mutual
1451,Model 18,Multi-Class,2,5/24/2022,3530,"[0.83, 0.74, 0.73]",Liberty Mutual
1452,Model 18,Multi-Class,1,5/25/2022,2220,"[0.72, 0.9, 0.76]",Liberty Mutual
1453,Model 18,Multi-Class,2,5/25/2022,3980,"[0.86, 0.81, 0.83]",Liberty Mutual
1454,Model 18,Multi-Class,1,5/26/2022,2536,"[0.8, 0.79, 0.71]",Liberty Mutual
1455,Model 18,Multi-Class,2,5/26/2022,2145,"[0.9, 0.87, 0.76]",Liberty Mutual
1456,Model 18,Multi-Class,1,5/27/2022,3254,"[0.87, 0.74, 0.89]",Liberty Mutual
1457,Model 18,Multi-Class,2,5/27/2022,4518,"[0.82, 0.75, 0.7]",Liberty Mutual
1458,Model 18,Multi-Class,1,5/28/2022,4853,"[0.78, 0.88, 0.78]",Liberty Mutual
1459,Model 18,Multi-Class,2,5/28/2022,2869,"[0.73, 0.82, 0.81]",Liberty Mutual
1460,Model 18,Multi-Class,1,5/29/2022,3204,"[0.79, 0.84, 0.88]",Liberty Mutual
1461,Model 18,Multi-Class,2,5/29/2022,2538,"[0.93, 0.91, 0.84]",Liberty Mutual
1462,Model 18,Multi-Class,1,5/30/2022,1883,"[0.88, 0.8, 0.83]",Liberty Mutual
1463,Model 18,Multi-Class,2,5/30/2022,4176,"[0.85, 0.8, 0.89]",Liberty Mutual
1464,Model 18,Multi-Class,1,5/31/2022,2806,"[0.86, 0.91, 0.79]",Liberty Mutual
1465,Model 18,Multi-Class,2,5/31/2022,3641,"[0.74, 0.76, 0.78]",Liberty Mutual
1466,Model 18,Multi-Class,1,6/1/2022,2074,"[0.82, 0.9, 0.78]",Liberty Mutual
1467,Model 18,Multi-Class,2,6/1/2022,3134,"[0.89, 0.93, 0.78]",Liberty Mutual
1468,Model 18,Multi-Class,1,6/2/2022,2687,"[0.77, 0.7, 0.89]",Liberty Mutual
1469,Model 18,Multi-Class,2,6/2/2022,4584,"[0.83, 0.75, 0.74]",Liberty Mutual
1470,Model 18,Multi-Class,1,6/3/2022,2834,"[0.88, 0.76, 0.78]",Liberty Mutual
1471,Model 18,Multi-Class,2,6/3/2022,3467,"[0.83, 0.8, 0.94]",Liberty Mutual
1472,Model 18,Multi-Class,1,6/4/2022,2405,"[0.71, 0.89, 0.7]",Liberty Mutual
1473,Model 18,Multi-Class,2,6/4/2022,2004,"[0.86, 0.74, 0.83]",Liberty Mutual
1474,Model 18,Multi-Class,1,6/5/2022,4933,"[0.81, 0.87, 0.89]",Liberty Mutual
1475,Model 18,Multi-Class,2,6/5/2022,2589,"[0.8, 0.73, 0.87]",Liberty Mutual
1476,Model 18,Multi-Class,1,6/6/2022,3893,"[0.87, 0.8, 0.72]",Liberty Mutual
1477,Model 18,Multi-Class,2,6/6/2022,1691,"[0.72, 0.89, 0.82]",Liberty Mutual
1478,Model 18,Multi-Class,1,6/7/2022,2595,"[0.93, 0.75, 0.88]",Liberty Mutual
1479,Model 18,Multi-Class,2,6/7/2022,1653,"[0.9, 0.94, 0.81]",Liberty Mutual
1480,Model 18,Multi-Class,1,6/8/2022,1602,"[0.87, 0.83, 0.73]",Liberty Mutual
1481,Model 18,Multi-Class,2,6/8/2022,1127,"[0.88, 0.91, 0.77]",Liberty Mutual
1482,Model 18,Multi-Class,1,6/9/2022,3561,"[0.84, 0.83, 0.72]",Liberty Mutual
1483,Model 18,Multi-Class,2,6/9/2022,2701,"[0.94, 0.84, 0.82]",Liberty Mutual
1484,Model 18,Multi-Class,1,6/10/2022,2200,"[0.78, 0.85, 0.73]",Liberty Mutual
1485,Model 18,Multi-Class,2,6/10/2022,4334,"[0.94, 0.88, 0.92]",Liberty Mutual
1486,Model 18,Multi-Class,1,6/11/2022,3218,"[0.93, 0.91, 0.93]",Liberty Mutual
1487,Model 18,Multi-Class,2,6/11/2022,4260,"[0.94, 0.87, 0.93]",Liberty Mutual
1488,Model 18,Multi-Class,1,6/12/2022,2732,"[0.83, 0.8, 0.81]",Liberty Mutual
1489,Model 18,Multi-Class,2,6/12/2022,3099,"[0.8, 0.75, 0.8]",Liberty Mutual
1490,Model 18,Multi-Class,1,6/13/2022,4691,"[0.84, 0.71, 0.73]",Liberty Mutual
1491,Model 18,Multi-Class,2,6/13/2022,3659,"[0.72, 0.72, 0.73]",Liberty Mutual
1492,Model 18,Multi-Class,1,6/14/2022,3769,"[0.74, 0.76, 0.79]",Liberty Mutual
1493,Model 18,Multi-Class,2,6/14/2022,4797,"[0.78, 0.72, 0.92]",Liberty Mutual
1494,Model 18,Multi-Class,1,6/15/2022,4672,"[0.73, 0.71, 0.85]",Liberty Mutual
1495,Model 18,Multi-Class,2,6/15/2022,1483,"[0.86, 0.8, 0.9]",Liberty Mutual
1496,Model 18,Multi-Class,1,6/16/2022,4061,"[0.84, 0.76, 0.71]",Liberty Mutual
1497,Model 18,Multi-Class,2,6/16/2022,4815,"[0.93, 0.91, 0.95]",Liberty Mutual
1498,Model 18,Multi-Class,1,6/17/2022,4828,"[0.79, 0.88, 0.92]",Liberty Mutual
1499,Model 18,Multi-Class,2,6/17/2022,3970,"[0.79, 0.74, 0.75]",Liberty Mutual
1500,Model 18,Multi-Class,1,6/18/2022,3493,"[0.78, 0.79, 0.93]",Liberty Mutual
1501,Model 18,Multi-Class,2,6/18/2022,3329,"[0.71, 0.82, 0.79]",Liberty Mutual
1502,Model 18,Multi-Class,1,6/19/2022,1077,"[0.89, 0.84, 0.7]",Liberty Mutual
1503,Model 18,Multi-Class,2,6/19/2022,1824,"[0.84, 0.78, 0.93]",Liberty Mutual
1504,Model 18,Multi-Class,1,6/20/2022,2846,"[0.86, 0.71, 0.72]",Liberty Mutual
1505,Model 18,Multi-Class,2,6/20/2022,3271,"[0.91, 0.85, 0.87]",Liberty Mutual
1506,Model 18,Multi-Class,1,6/21/2022,2816,"[0.94, 0.84, 0.78]",Liberty Mutual
1507,Model 18,Multi-Class,2,6/21/2022,4734,"[0.74, 0.8, 0.83]",Liberty Mutual
1508,Model 18,Multi-Class,1,6/22/2022,4665,"[0.74, 0.73, 0.92]",Liberty Mutual
1509,Model 18,Multi-Class,2,6/22/2022,2001,"[0.82, 0.95, 0.93]",Liberty Mutual
1510,Model 18,Multi-Class,1,6/23/2022,2228,"[0.83, 0.84, 0.75]",Liberty Mutual
1511,Model 18,Multi-Class,2,6/23/2022,3658,"[0.84, 0.83, 0.76]",Liberty Mutual
1512,Model 18,Multi-Class,1,6/24/2022,1702,"[0.7, 0.78, 0.84]",Liberty Mutual
1513,Model 18,Multi-Class,2,6/24/2022,4744,"[0.84, 0.78, 0.71]",Liberty Mutual
1514,Model 18,Multi-Class,1,6/25/2022,1643,"[0.88, 0.88, 0.73]",Liberty Mutual
1515,Model 18,Multi-Class,2,6/25/2022,3213,"[0.76, 0.85, 0.73]",Liberty Mutual
1516,Model 18,Multi-Class,1,6/26/2022,2470,"[0.84, 0.77, 0.77]",Liberty Mutual
1517,Model 18,Multi-Class,2,6/26/2022,1377,"[0.79, 0.82, 0.87]",Liberty Mutual
1518,Model 18,Multi-Class,1,6/27/2022,3719,"[0.87, 0.93, 0.78]",Liberty Mutual
1519,Model 18,Multi-Class,2,6/27/2022,3714,"[0.84, 0.94, 0.72]",Liberty Mutual
1520,Model 18,Multi-Class,1,6/28/2022,2082,"[0.94, 0.77, 0.92]",Liberty Mutual
1521,Model 18,Multi-Class,2,6/28/2022,3293,"[0.87, 0.7, 0.85]",Liberty Mutual
